,Usia,Gender,Gaji,Jumlah Anak
7598,25,L,5-10jt,2
7599,50,P,5-10jt,0
7600,34,P,5-10jt,5
7601,49,P,5-10jt,5
7602,23,L,5-10jt,3
7603,30,P,5-10jt,2
7604,45,P,5-10jt,2
7605,20,P,5-10jt,6
7606,19,L,5-10jt,2
7607,48,P,5-10jt,1
7608,40,L,5-10jt,1
7609,52,P,5-10jt,6
7610,26,L,5-10jt,4
7611,46,P,5-10jt,1
7612,57,P,5-10jt,3
7613,27,L,5-10jt,5
7614,32,L,5-10jt,6
7615,25,L,5-10jt,3
7616,47,P,5-10jt,6
7617,20,P,5-10jt,0
7618,56,L,5-10jt,2
7619,35,P,5-10jt,3
7620,53,L,5-10jt,4
7621,34,P,5-10jt,5
7622,45,L,5-10jt,4
7623,51,P,5-10jt,6
7624,54,L,5-10jt,0
7625,58,P,5-10jt,4
7626,20,P,5-10jt,0
7627,28,L,5-10jt,2
7628,35,P,5-10jt,2
7629,25,P,5-10jt,2
7630,20,P,5-10jt,3
7631,57,P,5-10jt,5
7632,26,L,5-10jt,0
7633,35,P,5-10jt,0
7634,44,P,5-10jt,1
7635,38,P,5-10jt,1
7636,41,L,5-10jt,6
7637,50,L,5-10jt,6
7638,28,L,5-10jt,6
7639,25,P,5-10jt,6
7640,30,P,5-10jt,2
7641,45,P,5-10jt,1
7642,59,P,5-10jt,0
7643,31,P,5-10jt,2
7644,31,P,5-10jt,2
7645,24,L,5-10jt,1
7646,25,L,5-10jt,0
7647,43,P,5-10jt,3
7648,29,P,5-10jt,0
7649,21,P,5-10jt,2
7650,24,P,5-10jt,6
7651,22,P,5-10jt,4
7652,36,P,5-10jt,6
7653,28,L,5-10jt,1
7654,26,L,5-10jt,2
7655,23,P,5-10jt,3
7656,54,L,5-10jt,6
7657,57,L,5-10jt,2
7658,37,L,5-10jt,0
7659,49,L,5-10jt,4
7660,17,P,5-10jt,0
7661,19,L,5-10jt,4
7662,26,L,5-10jt,5
7663,38,P,5-10jt,1
7664,28,L,5-10jt,1
7665,39,P,5-10jt,5
7666,51,P,5-10jt,6
7667,58,L,5-10jt,3
7668,56,P,5-10jt,5
7669,38,P,5-10jt,4
7670,50,P,5-10jt,6
7671,21,L,5-10jt,5
7672,31,P,5-10jt,6
7673,48,P,5-10jt,1
7674,55,L,5-10jt,1
7675,57,L,5-10jt,6
7676,36,L,5-10jt,0
7677,60,L,5-10jt,0
7678,55,P,5-10jt,1
7679,52,P,5-10jt,2
7680,44,L,5-10jt,5
7681,44,L,5-10jt,6
7682,32,P,5-10jt,5
7683,23,L,5-10jt,3
7684,46,L,5-10jt,5
7685,45,L,5-10jt,2
7686,39,P,5-10jt,6
7687,45,L,5-10jt,1
7688,34,P,5-10jt,2
7689,31,L,5-10jt,5
7690,56,L,5-10jt,6
7691,20,P,5-10jt,1
7692,47,L,5-10jt,2
7693,41,L,5-10jt,4
7694,27,P,5-10jt,4
7695,19,L,5-10jt,4
7696,22,L,5-10jt,6
7697,48,P,5-10jt,1
7698,30,P,5-10jt,5
7699,39,P,5-10jt,6
7700,55,P,5-10jt,1
7701,39,P,5-10jt,5
7702,47,L,5-10jt,6
7703,55,L,5-10jt,5
7704,23,L,5-10jt,4
7705,36,L,5-10jt,6
7706,36,L,5-10jt,3
7707,20,L,5-10jt,4
7708,39,L,5-10jt,2
7709,29,P,5-10jt,0
7710,46,L,5-10jt,4
7711,34,L,5-10jt,0
7712,50,P,5-10jt,4
7713,18,L,5-10jt,1
7714,25,L,5-10jt,5
7715,56,P,5-10jt,2
7716,18,L,5-10jt,3
7717,57,P,5-10jt,6
7718,18,L,5-10jt,5
7719,25,P,5-10jt,4
7720,26,L,5-10jt,4
7721,55,L,5-10jt,4
7722,55,L,5-10jt,0
7723,46,P,5-10jt,6
7724,47,L,5-10jt,1
7725,35,P,5-10jt,0
7726,43,P,5-10jt,2
7727,57,L,5-10jt,6
7728,54,P,5-10jt,4
7729,51,L,5-10jt,3
7730,58,P,5-10jt,1
7731,27,P,5-10jt,6
7732,29,P,5-10jt,2
7733,59,P,5-10jt,6
7734,55,P,5-10jt,2
7735,45,L,5-10jt,1
7736,23,P,5-10jt,4
7737,33,L,5-10jt,2
7738,43,P,5-10jt,1
7739,17,P,5-10jt,0
7740,46,P,5-10jt,5
7741,23,L,5-10jt,3
7742,44,L,5-10jt,5
7743,18,P,5-10jt,2
7744,26,L,5-10jt,2
7745,39,P,5-10jt,0
7746,21,L,5-10jt,1
7747,28,P,5-10jt,5
7748,56,P,5-10jt,1
7749,30,P,5-10jt,6
7750,26,P,5-10jt,2
7751,23,L,5-10jt,3
7752,34,P,5-10jt,5
7753,46,P,5-10jt,5
7754,49,P,5-10jt,1
7755,43,L,5-10jt,5
7756,30,L,5-10jt,5
7757,32,L,5-10jt,6
7758,36,L,5-10jt,3
7759,18,L,5-10jt,2
7760,49,L,5-10jt,0
7761,35,P,5-10jt,1
7762,56,L,5-10jt,0
7763,43,P,5-10jt,1
7764,35,P,5-10jt,5
7765,34,P,5-10jt,1
7766,22,L,5-10jt,6
7767,18,P,5-10jt,3
7768,17,L,5-10jt,0
7769,60,P,5-10jt,3
7770,48,L,5-10jt,0
7771,23,L,5-10jt,2
7772,24,L,5-10jt,2
7773,34,P,5-10jt,1
7774,54,P,5-10jt,0
7775,54,P,5-10jt,5
7776,31,P,5-10jt,6
7777,20,L,5-10jt,3
7778,55,P,5-10jt,2
7779,53,P,5-10jt,5
7780,31,L,5-10jt,3
7781,53,P,5-10jt,5
7782,52,L,5-10jt,1
7783,60,L,5-10jt,1
7784,27,L,5-10jt,1
7785,44,L,5-10jt,5
7786,53,L,5-10jt,6
7787,56,P,5-10jt,5
7788,56,P,5-10jt,6
7789,44,L,5-10jt,2
7790,26,L,5-10jt,0
7791,48,L,5-10jt,2
7792,25,L,5-10jt,2
7793,34,P,5-10jt,2
7794,42,P,5-10jt,2
7795,44,P,5-10jt,5
7796,50,L,5-10jt,0
7797,55,L,5-10jt,3
7798,57,L,5-10jt,6
7799,40,L,5-10jt,6
7800,45,L,5-10jt,4
7801,17,P,5-10jt,1
7802,43,P,5-10jt,3
7803,53,P,5-10jt,4
7804,48,L,5-10jt,2
7805,53,P,5-10jt,5
7806,26,L,5-10jt,1
7807,27,L,5-10jt,6
7808,51,P,5-10jt,3
7809,40,P,5-10jt,1
7810,22,P,5-10jt,4
7811,29,L,5-10jt,3
7812,41,L,5-10jt,1
7813,30,L,5-10jt,3
7814,44,P,5-10jt,3
7815,22,P,5-10jt,0
7816,56,L,5-10jt,3
7817,22,L,5-10jt,1
7818,34,L,5-10jt,1
7819,60,P,5-10jt,1
7820,58,P,5-10jt,4
7821,50,L,5-10jt,0
7822,58,P,5-10jt,6
7823,34,P,5-10jt,1
7824,41,P,5-10jt,6
7825,46,L,5-10jt,0
7826,21,P,5-10jt,2
7827,60,L,5-10jt,0
7828,49,P,5-10jt,6
7829,34,P,5-10jt,6
7830,19,P,5-10jt,6
7831,20,L,5-10jt,5
7832,37,L,5-10jt,3
7833,49,P,5-10jt,0
7834,17,P,5-10jt,5
7835,48,P,5-10jt,2
7836,28,L,5-10jt,5
7837,53,L,5-10jt,6
7838,30,L,5-10jt,0
7839,30,L,5-10jt,5
7840,40,L,5-10jt,0
7841,18,L,5-10jt,0
7842,50,P,5-10jt,6
7843,31,L,5-10jt,4
7844,56,L,5-10jt,6
7845,41,L,5-10jt,4
7846,49,P,5-10jt,0
7847,38,P,5-10jt,2
7848,47,P,5-10jt,0
7849,40,L,5-10jt,5
7850,57,P,5-10jt,3
7851,30,L,5-10jt,3
7852,45,L,5-10jt,1
7853,27,P,5-10jt,0
7854,49,L,5-10jt,1
7855,60,P,5-10jt,0
7856,38,P,5-10jt,5
7857,52,L,5-10jt,0
7858,47,P,5-10jt,4
7859,19,L,5-10jt,3
7860,23,P,5-10jt,3
7861,20,P,5-10jt,1
7862,30,P,5-10jt,1
7863,28,P,5-10jt,3
7864,47,P,5-10jt,5
7865,33,L,5-10jt,2
7866,29,L,5-10jt,2
7867,28,L,5-10jt,6
7868,53,P,5-10jt,0
7869,44,P,5-10jt,6
7870,29,L,5-10jt,1
7871,60,P,5-10jt,5
7872,58,P,5-10jt,6
7873,56,P,5-10jt,1
7874,47,P,5-10jt,5
7875,24,L,5-10jt,6
7876,51,L,5-10jt,6
7877,22,P,5-10jt,2
7878,26,P,5-10jt,2
7879,21,P,5-10jt,3
7880,32,P,5-10jt,6
7881,46,L,5-10jt,2
7882,32,L,5-10jt,4
7883,49,L,5-10jt,3
7884,50,L,5-10jt,2
7885,50,P,5-10jt,0
7886,22,L,5-10jt,6
7887,50,L,5-10jt,2
7888,17,L,5-10jt,3
7889,27,P,5-10jt,2
7890,22,P,5-10jt,3
7891,60,L,5-10jt,3
7892,34,L,5-10jt,1
7893,22,P,5-10jt,2
7894,44,P,5-10jt,0
7895,30,L,5-10jt,3
7896,57,L,5-10jt,3
7897,39,L,5-10jt,5
7898,53,P,5-10jt,0
7899,33,P,5-10jt,1
7900,27,L,5-10jt,1
7901,58,L,5-10jt,4
7902,34,P,5-10jt,3
7903,39,L,5-10jt,0
7904,26,L,5-10jt,2
7905,19,P,5-10jt,0
7906,58,L,5-10jt,1
7907,53,P,5-10jt,4
7908,32,L,5-10jt,5
7909,39,L,5-10jt,2
7910,52,L,5-10jt,6
7911,34,L,5-10jt,1
7912,17,P,5-10jt,4
7913,59,P,5-10jt,0
7914,57,L,5-10jt,5
7915,34,P,5-10jt,4
7916,57,L,5-10jt,6
7917,51,P,5-10jt,1
7918,29,L,5-10jt,5
7919,32,P,5-10jt,1
7920,22,L,5-10jt,4
7921,59,L,5-10jt,2
7922,37,L,5-10jt,6
7923,52,L,5-10jt,6
7924,51,P,5-10jt,1
7925,36,P,5-10jt,3
7926,36,L,5-10jt,6
7927,30,L,5-10jt,0
7928,23,P,5-10jt,3
7929,21,L,5-10jt,3
7930,57,P,5-10jt,2
7931,47,L,5-10jt,6
7932,21,L,5-10jt,0
7933,31,L,5-10jt,3
7934,41,P,5-10jt,3
7935,37,L,5-10jt,4
7936,58,L,5-10jt,6
7937,56,P,5-10jt,1
7938,30,P,5-10jt,4
7939,36,L,5-10jt,4
7940,30,L,5-10jt,1
7941,45,P,5-10jt,2
7942,26,P,5-10jt,2
7943,29,P,5-10jt,0
7944,23,P,5-10jt,4
7945,41,P,5-10jt,3
7946,22,P,5-10jt,3
7947,39,P,5-10jt,6
7948,59,P,5-10jt,2
7949,35,L,5-10jt,1
7950,49,P,5-10jt,6
7951,25,P,5-10jt,1
7952,56,L,5-10jt,4
7953,52,L,5-10jt,5
7954,49,P,5-10jt,0
7955,53,P,5-10jt,4
7956,19,L,5-10jt,6
7957,26,L,5-10jt,1
7958,42,P,5-10jt,5
7959,35,L,5-10jt,0
7960,27,L,5-10jt,3
7961,48,P,5-10jt,0
7962,29,L,5-10jt,2
7963,22,L,5-10jt,2
7964,33,L,5-10jt,2
7965,17,L,5-10jt,4
7966,38,P,5-10jt,3
7967,26,P,5-10jt,4
7968,18,L,5-10jt,0
7969,22,L,5-10jt,1
7970,47,P,5-10jt,3
7971,52,P,5-10jt,4
7972,48,L,5-10jt,4
7973,22,L,5-10jt,4
7974,60,L,5-10jt,3
7975,44,P,5-10jt,6
7976,53,P,5-10jt,3
7977,38,P,5-10jt,4
7978,42,P,5-10jt,2
7979,29,L,5-10jt,0
7980,41,L,5-10jt,6
7981,27,P,5-10jt,1
7982,36,L,5-10jt,0
7983,38,L,5-10jt,0
7984,56,P,5-10jt,1
7985,45,L,5-10jt,3
7986,28,P,5-10jt,5
7987,41,P,5-10jt,4
7988,20,L,5-10jt,1
7989,44,P,5-10jt,2
7990,49,P,5-10jt,2
7991,56,P,5-10jt,6
7992,27,P,5-10jt,6
7993,34,P,5-10jt,1
7994,26,L,5-10jt,1
7995,27,P,5-10jt,0
7996,57,P,5-10jt,2
7997,56,L,5-10jt,4
7998,47,P,5-10jt,3
7999,53,L,5-10jt,4
8000,33,L,5-10jt,6
8001,50,P,5-10jt,3
8002,40,L,5-10jt,1
8003,53,P,5-10jt,1
8004,47,L,5-10jt,1
8005,42,P,5-10jt,0
8006,26,L,5-10jt,1
8007,20,L,5-10jt,2
8008,28,P,5-10jt,1
8009,58,P,5-10jt,4
8010,27,P,5-10jt,1
8011,58,P,5-10jt,4
8012,56,L,5-10jt,3
8013,24,P,5-10jt,0
8014,37,L,5-10jt,2
8015,18,L,5-10jt,3
8016,23,L,5-10jt,1
8017,53,L,5-10jt,6
8018,47,L,5-10jt,2
8019,52,P,5-10jt,1
8020,41,L,5-10jt,0
8021,20,L,5-10jt,1
8022,24,P,5-10jt,5
8023,23,P,5-10jt,1
8024,39,P,5-10jt,2
8025,30,L,5-10jt,0
8026,51,L,5-10jt,5
8027,25,P,5-10jt,4
8028,31,L,5-10jt,0
8029,19,P,5-10jt,0
8030,44,L,5-10jt,1
8031,46,L,5-10jt,5
8032,42,L,5-10jt,2
8033,26,L,5-10jt,2
8034,45,P,5-10jt,0
8035,27,L,5-10jt,5
8036,21,L,5-10jt,6
8037,33,L,5-10jt,3
8038,21,P,5-10jt,0
8039,55,P,5-10jt,1
8040,30,L,5-10jt,4
8041,55,P,5-10jt,5
8042,38,L,5-10jt,6
8043,33,L,5-10jt,5
8044,52,P,5-10jt,4
8045,21,P,5-10jt,1
8046,60,P,5-10jt,0
8047,18,P,5-10jt,2
8048,30,L,5-10jt,6
8049,50,L,5-10jt,4
8050,18,L,5-10jt,5
8051,53,L,5-10jt,6
8052,24,L,5-10jt,0
8053,42,P,5-10jt,1
8054,53,L,5-10jt,2
8055,25,P,5-10jt,1
8056,37,L,5-10jt,2
8057,54,L,5-10jt,2
8058,51,P,5-10jt,4
8059,58,P,5-10jt,4
8060,48,P,5-10jt,0
8061,30,P,5-10jt,0
8062,56,P,5-10jt,0
8063,33,L,5-10jt,0
8064,35,P,5-10jt,3
8065,54,L,5-10jt,1
8066,20,P,5-10jt,5
8067,24,P,5-10jt,1
8068,37,L,5-10jt,3
8069,58,P,5-10jt,2
8070,34,L,5-10jt,3
8071,27,P,5-10jt,6
8072,49,P,5-10jt,0
8073,20,L,5-10jt,1
8074,52,L,5-10jt,5
8075,50,P,5-10jt,4
8076,18,L,5-10jt,5
8077,45,P,5-10jt,0
8078,27,P,5-10jt,5
8079,22,L,5-10jt,4
8080,29,P,5-10jt,0
8081,50,L,5-10jt,2
8082,46,L,5-10jt,0
8083,50,L,5-10jt,5
8084,60,P,5-10jt,1
8085,53,L,5-10jt,1
8086,25,L,5-10jt,0
8087,21,P,5-10jt,4
8088,27,L,5-10jt,2
8089,28,P,5-10jt,2
8090,51,L,5-10jt,3
8091,42,L,5-10jt,4
8092,51,L,5-10jt,6
8093,37,P,5-10jt,4
8094,28,P,5-10jt,1
8095,41,L,5-10jt,6
8096,57,P,5-10jt,4
8097,46,L,5-10jt,3
8098,30,L,5-10jt,2
8099,36,L,5-10jt,5
8100,52,P,5-10jt,0
8101,26,L,5-10jt,0
8102,58,L,5-10jt,5
8103,38,P,5-10jt,3
8104,28,P,5-10jt,6
8105,57,L,5-10jt,2
8106,33,P,5-10jt,1
8107,21,L,5-10jt,3
8108,29,P,5-10jt,0
8109,27,P,5-10jt,5
8110,17,L,5-10jt,6
8111,54,P,5-10jt,1
8112,22,P,5-10jt,0
8113,32,L,5-10jt,6
8114,46,L,5-10jt,2
8115,30,L,5-10jt,2
8116,57,P,5-10jt,5
8117,58,L,5-10jt,1
8118,54,P,5-10jt,4
8119,60,P,5-10jt,3
8120,38,L,5-10jt,6
8121,53,L,5-10jt,1
8122,44,L,5-10jt,3
8123,38,L,5-10jt,3
8124,26,P,5-10jt,1
8125,32,L,5-10jt,4
8126,30,L,5-10jt,2
8127,17,P,5-10jt,1
8128,55,P,5-10jt,3
8129,44,L,5-10jt,1
8130,23,L,5-10jt,3
8131,29,L,5-10jt,1
8132,27,P,5-10jt,2
8133,20,L,5-10jt,4
8134,42,P,5-10jt,3
8135,38,P,5-10jt,6
8136,41,L,5-10jt,1
8137,34,P,5-10jt,6
8138,60,P,5-10jt,1
8139,42,P,5-10jt,6
8140,39,L,5-10jt,0
8141,53,L,5-10jt,5
8142,50,L,5-10jt,5
8143,32,P,5-10jt,2
8144,18,P,5-10jt,0
8145,39,L,5-10jt,0
8146,24,P,5-10jt,5
8147,19,L,5-10jt,0
8148,17,L,5-10jt,4
8149,48,P,5-10jt,5
8150,40,P,5-10jt,3
8151,40,L,5-10jt,1
8152,59,P,5-10jt,0
8153,17,L,5-10jt,0
8154,37,P,5-10jt,1
8155,29,P,5-10jt,4
8156,46,L,5-10jt,5
8157,53,P,5-10jt,4
8158,29,P,5-10jt,4
8159,33,L,5-10jt,1
8160,53,P,5-10jt,3
8161,24,P,5-10jt,3
8162,32,L,5-10jt,0
8163,36,P,5-10jt,2
8164,23,P,5-10jt,1
8165,40,P,5-10jt,5
8166,46,L,5-10jt,1
8167,17,L,5-10jt,6
8168,60,L,5-10jt,2
8169,42,P,5-10jt,5
8170,52,P,5-10jt,5
8171,25,P,5-10jt,1
8172,32,P,5-10jt,5
8173,48,P,5-10jt,5
8174,58,L,5-10jt,6
8175,19,L,5-10jt,3
8176,26,L,5-10jt,4
8177,33,L,5-10jt,6
8178,39,P,5-10jt,2
8179,46,L,5-10jt,6
8180,29,P,5-10jt,4
8181,59,P,5-10jt,4
8182,35,L,5-10jt,6
8183,49,L,5-10jt,1
8184,30,L,5-10jt,0
8185,39,L,5-10jt,2
8186,42,P,5-10jt,1
8187,59,L,5-10jt,3
8188,56,P,5-10jt,2
8189,59,L,5-10jt,5
8190,54,L,5-10jt,5
8191,41,P,5-10jt,1
8192,33,P,5-10jt,5
8193,22,P,5-10jt,1
8194,40,P,5-10jt,2
8195,17,P,5-10jt,3
8196,35,L,5-10jt,0
8197,21,L,5-10jt,2
8198,33,L,5-10jt,4
8199,53,L,5-10jt,5
8200,32,P,5-10jt,6
8201,43,L,5-10jt,5
8202,40,P,5-10jt,3
8203,28,L,5-10jt,2
8204,36,L,5-10jt,1
8205,52,L,5-10jt,2
8206,20,P,5-10jt,3
8207,21,L,5-10jt,6
8208,26,L,5-10jt,0
8209,54,L,5-10jt,4
8210,38,P,5-10jt,3
8211,30,P,5-10jt,4
8212,34,P,5-10jt,5
8213,25,P,5-10jt,4
8214,27,L,5-10jt,0
8215,47,L,5-10jt,0
8216,29,P,5-10jt,6
8217,46,L,5-10jt,5
8218,45,P,5-10jt,4
8219,56,P,5-10jt,4
8220,41,L,5-10jt,5
8221,54,L,5-10jt,1
8222,32,L,5-10jt,5
8223,57,L,5-10jt,3
8224,49,L,5-10jt,5
8225,35,P,5-10jt,5
8226,23,L,5-10jt,5
8227,27,L,5-10jt,1
8228,46,L,5-10jt,0
8229,60,P,5-10jt,5
8230,21,P,5-10jt,4
8231,54,P,5-10jt,1
8232,27,L,5-10jt,0
8233,48,P,5-10jt,0
8234,44,L,5-10jt,0
8235,39,P,5-10jt,1
8236,23,L,5-10jt,2
8237,40,L,5-10jt,0
8238,36,P,5-10jt,3
8239,17,L,5-10jt,2
8240,56,P,5-10jt,2
8241,57,L,5-10jt,0
8242,44,P,5-10jt,2
8243,58,P,5-10jt,0
8244,46,P,5-10jt,5
8245,58,L,5-10jt,1
8246,22,L,5-10jt,1
8247,31,L,5-10jt,0
8248,38,P,5-10jt,4
8249,39,L,5-10jt,1
8250,43,P,5-10jt,3
8251,55,L,5-10jt,0
8252,39,P,5-10jt,6
8253,21,L,5-10jt,6
8254,18,P,5-10jt,6
8255,22,L,5-10jt,4
8256,19,P,5-10jt,5
8257,46,P,5-10jt,0
8258,35,L,5-10jt,2
8259,52,P,5-10jt,6
8260,48,L,5-10jt,3
8261,35,P,5-10jt,0
8262,46,P,5-10jt,0
8263,30,P,5-10jt,0
8264,33,P,5-10jt,0
8265,26,L,5-10jt,1
8266,51,L,5-10jt,0
8267,35,L,5-10jt,1
8268,50,P,5-10jt,4
8269,56,P,5-10jt,3
8270,47,L,5-10jt,1
8271,59,L,5-10jt,0
8272,31,L,5-10jt,4
8273,41,L,5-10jt,6
8274,45,L,5-10jt,0
8275,49,P,5-10jt,0
8276,22,P,5-10jt,6
8277,46,L,5-10jt,3
8278,59,L,5-10jt,0
8279,32,L,5-10jt,6
8280,21,L,5-10jt,1
8281,39,L,5-10jt,0
8282,37,P,5-10jt,5
8283,37,L,5-10jt,1
8284,23,L,5-10jt,6
8285,17,P,5-10jt,0
8286,57,P,5-10jt,5
8287,52,L,5-10jt,4
8288,46,L,5-10jt,0
8289,51,P,5-10jt,1
8290,55,P,5-10jt,6
8291,18,L,5-10jt,0
8292,59,L,5-10jt,5
8293,37,L,5-10jt,2
8294,36,L,5-10jt,3
8295,29,L,5-10jt,2
8296,37,P,5-10jt,1
8297,31,P,5-10jt,0
8298,22,L,5-10jt,2
8299,17,P,5-10jt,3
8300,50,P,5-10jt,1
8301,25,P,5-10jt,6
8302,38,L,5-10jt,4
8303,30,P,5-10jt,1
8304,17,L,5-10jt,5
8305,50,L,5-10jt,4
8306,38,L,5-10jt,4
8307,51,P,5-10jt,1
8308,29,P,5-10jt,1
8309,28,P,5-10jt,6
8310,29,P,5-10jt,4
8311,38,P,5-10jt,2
8312,48,L,5-10jt,5
8313,36,P,5-10jt,3
8314,53,L,5-10jt,3
8315,34,P,5-10jt,6
8316,24,P,5-10jt,4
8317,54,L,5-10jt,1
8318,35,L,5-10jt,4
8319,36,L,5-10jt,2
8320,28,L,5-10jt,1
8321,21,P,5-10jt,0
8322,25,P,5-10jt,0
8323,39,P,5-10jt,0
8324,32,L,5-10jt,4
8325,59,P,5-10jt,0
8326,41,L,5-10jt,1
8327,33,P,5-10jt,2
8328,27,P,5-10jt,6
8329,46,P,5-10jt,3
8330,54,P,5-10jt,6
8331,31,L,5-10jt,3
8332,49,L,5-10jt,5
8333,31,L,5-10jt,2
8334,53,L,5-10jt,3
8335,34,L,5-10jt,5
8336,37,P,5-10jt,1
8337,51,P,5-10jt,1
8338,50,L,5-10jt,4
8339,17,L,5-10jt,5
8340,51,P,5-10jt,0
8341,35,L,5-10jt,6
8342,20,P,5-10jt,6
8343,33,P,5-10jt,0
8344,45,L,5-10jt,0
8345,52,L,5-10jt,6
8346,45,L,5-10jt,2
8347,41,P,5-10jt,1
8348,21,L,5-10jt,3
8349,30,L,5-10jt,6
8350,44,L,5-10jt,1
8351,31,P,5-10jt,5
8352,44,L,5-10jt,1
8353,27,P,5-10jt,0
8354,44,P,5-10jt,6
8355,44,P,5-10jt,2
8356,34,L,5-10jt,4
8357,36,P,5-10jt,1
8358,49,P,5-10jt,3
8359,37,P,5-10jt,3
8360,55,L,5-10jt,0
8361,46,L,5-10jt,5
8362,52,P,5-10jt,5
8363,37,L,5-10jt,2
8364,41,P,5-10jt,3
8365,49,P,5-10jt,4
8366,57,P,5-10jt,3
8367,19,P,5-10jt,6
8368,31,P,5-10jt,0
8369,20,P,5-10jt,3
8370,36,L,5-10jt,0
8371,44,L,5-10jt,1
8372,29,L,5-10jt,5
8373,45,L,5-10jt,3
8374,21,P,5-10jt,5
8375,29,L,5-10jt,1
8376,58,L,5-10jt,4
8377,55,P,5-10jt,2
8378,37,P,5-10jt,4
8379,50,L,5-10jt,2
8380,57,L,5-10jt,0
8381,37,P,5-10jt,1
8382,35,P,5-10jt,6
8383,35,L,5-10jt,5
8384,56,L,5-10jt,6
8385,37,P,5-10jt,5
8386,46,L,5-10jt,3
8387,49,P,5-10jt,5
8388,17,P,5-10jt,2
8389,30,L,5-10jt,2
8390,17,P,5-10jt,2
8391,55,P,5-10jt,5
8392,39,P,5-10jt,5
8393,18,L,5-10jt,1
8394,59,P,5-10jt,2
8395,52,P,5-10jt,6
8396,56,P,5-10jt,0
8397,24,P,5-10jt,1
8398,58,L,5-10jt,3
8399,49,P,5-10jt,5
8400,52,P,5-10jt,5
8401,33,L,5-10jt,3
8402,17,L,5-10jt,0
8403,45,P,5-10jt,1
8404,51,P,5-10jt,2
8405,31,P,5-10jt,0
8406,35,L,5-10jt,1
8407,60,L,5-10jt,5
8408,46,P,5-10jt,2
8409,58,P,5-10jt,6
8410,33,L,5-10jt,1
8411,50,P,5-10jt,0
8412,29,L,5-10jt,4
8413,35,P,5-10jt,5
8414,33,P,5-10jt,1
8415,55,L,5-10jt,5
8416,50,P,5-10jt,3
8417,22,P,5-10jt,6
8418,60,P,5-10jt,4
8419,59,L,5-10jt,6
8420,58,L,5-10jt,4
8421,52,L,5-10jt,4
8422,59,P,5-10jt,5
8423,31,P,5-10jt,5
8424,44,L,5-10jt,3
8425,54,P,5-10jt,5
8426,42,P,5-10jt,1
8427,23,L,5-10jt,4
8428,30,P,5-10jt,4
8429,34,L,5-10jt,1
8430,53,P,5-10jt,4
8431,24,P,5-10jt,2
8432,47,L,5-10jt,4
8433,49,L,5-10jt,6
8434,44,L,5-10jt,3
8435,19,P,5-10jt,5
8436,47,P,5-10jt,0
8437,48,P,5-10jt,0
8438,59,P,5-10jt,4
8439,19,L,5-10jt,5
8440,38,L,5-10jt,2
8441,51,L,5-10jt,1
8442,46,P,5-10jt,4
8443,47,L,5-10jt,3
8444,44,P,5-10jt,2
8445,57,L,5-10jt,1
8446,54,P,5-10jt,4
8447,35,P,5-10jt,4
8448,60,L,5-10jt,0
8449,22,P,5-10jt,0
8450,38,L,5-10jt,2
8451,19,L,5-10jt,3
8452,43,L,5-10jt,2
8453,33,P,5-10jt,6
8454,42,L,5-10jt,2
8455,55,P,5-10jt,2
8456,32,P,5-10jt,5
8457,18,L,5-10jt,0
8458,18,P,5-10jt,5
8459,32,L,5-10jt,6
8460,50,P,5-10jt,5
8461,39,L,5-10jt,1
8462,55,L,5-10jt,2
8463,39,L,5-10jt,0
8464,55,L,5-10jt,1
8465,17,L,5-10jt,1
8466,22,P,5-10jt,5
8467,24,L,5-10jt,0
8468,34,L,5-10jt,2
8469,19,P,5-10jt,5
8470,30,P,5-10jt,2
8471,19,L,5-10jt,6
8472,33,L,5-10jt,2
8473,36,P,5-10jt,6
8474,36,P,5-10jt,2
8475,37,P,5-10jt,6
8476,39,P,5-10jt,4
8477,44,P,5-10jt,0
8478,21,L,5-10jt,3
8479,38,L,5-10jt,3
8480,36,P,5-10jt,6
8481,57,L,5-10jt,2
8482,42,P,5-10jt,6
8483,47,P,5-10jt,3
8484,17,P,5-10jt,2
8485,19,L,5-10jt,4
8486,38,L,5-10jt,2
8487,18,P,5-10jt,4
8488,24,L,5-10jt,2
8489,25,L,5-10jt,3
8490,54,P,5-10jt,0
8491,51,P,5-10jt,6
8492,57,L,5-10jt,0
8493,53,L,5-10jt,2
8494,52,P,5-10jt,6
8495,47,L,5-10jt,3
8496,56,L,5-10jt,5
8497,29,P,5-10jt,0
8498,57,L,5-10jt,2
8499,56,L,5-10jt,3
8500,55,L,5-10jt,0
8501,35,P,5-10jt,5
8502,31,L,5-10jt,1
8503,17,P,5-10jt,4
8504,42,L,5-10jt,0
8505,57,L,5-10jt,5
8506,52,L,5-10jt,3
8507,47,P,5-10jt,3
8508,36,L,5-10jt,6
8509,48,P,5-10jt,5
8510,46,P,5-10jt,5
8511,53,L,5-10jt,1
8512,41,L,5-10jt,2
8513,23,L,5-10jt,0
8514,33,P,5-10jt,5
8515,34,L,5-10jt,5
8516,29,P,5-10jt,0
8517,44,L,5-10jt,4
8518,22,P,5-10jt,1
8519,41,L,5-10jt,4
8520,39,L,5-10jt,2
8521,19,P,5-10jt,4
8522,41,P,5-10jt,5
8523,37,P,5-10jt,3
8524,17,L,5-10jt,5
8525,43,P,5-10jt,6
8526,47,L,5-10jt,1
8527,31,P,5-10jt,2
8528,17,L,5-10jt,0
