,Usia,Gender,Gaji,Jumlah Anak
2859,23,P,1-3jt,2
2860,36,L,1-3jt,2
2861,17,L,1-3jt,6
2862,21,L,1-3jt,0
2863,22,L,1-3jt,3
2864,55,L,1-3jt,6
2865,40,P,1-3jt,3
2866,51,L,1-3jt,4
2867,47,P,1-3jt,3
2868,27,P,1-3jt,6
2869,34,L,1-3jt,6
2870,21,L,1-3jt,3
2871,38,L,1-3jt,5
2872,52,L,1-3jt,4
2873,33,P,1-3jt,6
2874,55,P,1-3jt,4
2875,39,P,1-3jt,4
2876,55,L,1-3jt,1
2877,19,L,1-3jt,3
2878,33,P,1-3jt,2
2879,57,P,1-3jt,1
2880,41,L,1-3jt,4
2881,41,L,1-3jt,5
2882,23,L,1-3jt,2
2883,22,P,1-3jt,6
2884,35,P,1-3jt,3
2885,35,P,1-3jt,5
2886,40,P,1-3jt,2
2887,49,P,1-3jt,0
2888,40,P,1-3jt,0
2889,53,L,1-3jt,0
2890,28,L,1-3jt,2
2891,23,P,1-3jt,0
2892,17,P,1-3jt,0
2893,21,L,1-3jt,2
2894,36,L,1-3jt,3
2895,27,L,1-3jt,1
2896,45,P,1-3jt,6
2897,29,L,1-3jt,6
2898,49,P,1-3jt,3
2899,44,P,1-3jt,4
2900,28,P,1-3jt,1
2901,22,L,1-3jt,1
2902,39,P,1-3jt,6
2903,41,L,1-3jt,5
2904,41,L,1-3jt,1
2905,21,P,1-3jt,4
2906,17,L,1-3jt,5
2907,41,P,1-3jt,1
2908,21,L,1-3jt,6
2909,57,L,1-3jt,0
2910,35,P,1-3jt,3
2911,26,L,1-3jt,2
2912,17,P,1-3jt,6
2913,40,L,1-3jt,3
2914,56,P,1-3jt,3
2915,46,P,1-3jt,0
2916,55,P,1-3jt,0
2917,42,P,1-3jt,5
2918,17,L,1-3jt,1
2919,27,L,1-3jt,6
2920,24,L,1-3jt,4
2921,58,P,1-3jt,5
2922,45,P,1-3jt,2
2923,23,L,1-3jt,3
2924,52,L,1-3jt,0
2925,24,L,1-3jt,6
2926,58,P,1-3jt,4
2927,23,P,1-3jt,0
2928,41,L,1-3jt,6
2929,36,P,1-3jt,2
2930,41,L,1-3jt,3
2931,46,L,1-3jt,1
2932,48,L,1-3jt,5
2933,25,P,1-3jt,6
2934,58,L,1-3jt,1
2935,40,P,1-3jt,0
2936,30,L,1-3jt,2
2937,59,P,1-3jt,4
2938,51,P,1-3jt,6
2939,25,L,1-3jt,1
2940,21,P,1-3jt,3
2941,58,L,1-3jt,0
2942,49,P,1-3jt,4
2943,56,P,1-3jt,4
2944,27,P,1-3jt,3
2945,21,L,1-3jt,2
2946,46,P,1-3jt,3
2947,33,L,1-3jt,0
2948,59,P,1-3jt,5
2949,55,P,1-3jt,2
2950,38,L,1-3jt,6
2951,32,L,1-3jt,2
2952,44,P,1-3jt,5
2953,46,L,1-3jt,3
2954,26,P,1-3jt,3
2955,48,L,1-3jt,2
2956,22,P,1-3jt,3
2957,18,L,1-3jt,5
2958,28,L,1-3jt,0
2959,44,L,1-3jt,0
2960,30,P,1-3jt,5
2961,41,P,1-3jt,6
2962,20,P,1-3jt,5
2963,31,P,1-3jt,1
2964,21,L,1-3jt,4
2965,52,P,1-3jt,4
2966,18,L,1-3jt,4
2967,50,P,1-3jt,3
2968,47,P,1-3jt,6
2969,35,L,1-3jt,0
2970,58,L,1-3jt,5
2971,25,L,1-3jt,1
2972,58,L,1-3jt,2
2973,26,L,1-3jt,1
2974,34,L,1-3jt,2
2975,59,P,1-3jt,6
2976,41,P,1-3jt,2
2977,33,L,1-3jt,5
2978,17,P,1-3jt,4
2979,55,L,1-3jt,6
2980,37,L,1-3jt,1
2981,24,P,1-3jt,5
2982,55,P,1-3jt,1
2983,26,P,1-3jt,5
2984,20,L,1-3jt,1
2985,18,L,1-3jt,5
2986,31,L,1-3jt,0
2987,58,P,1-3jt,2
2988,45,L,1-3jt,2
2989,56,L,1-3jt,1
2990,46,P,1-3jt,6
2991,26,P,1-3jt,6
2992,60,L,1-3jt,3
2993,54,L,1-3jt,0
2994,20,P,1-3jt,6
2995,54,L,1-3jt,4
2996,60,L,1-3jt,1
2997,46,L,1-3jt,3
2998,32,L,1-3jt,2
2999,42,P,1-3jt,5
3000,30,P,1-3jt,5
3001,33,L,1-3jt,3
3002,42,P,1-3jt,5
3003,31,L,1-3jt,6
3004,50,P,1-3jt,0
3005,43,P,1-3jt,0
3006,44,P,1-3jt,3
3007,48,P,1-3jt,4
3008,48,L,1-3jt,5
3009,55,L,1-3jt,2
3010,54,P,1-3jt,2
3011,36,P,1-3jt,4
3012,31,P,1-3jt,2
3013,52,L,1-3jt,3
3014,49,L,1-3jt,0
3015,58,L,1-3jt,0
3016,27,P,1-3jt,5
3017,22,P,1-3jt,4
3018,35,L,1-3jt,0
3019,47,P,1-3jt,1
3020,18,L,1-3jt,2
3021,18,L,1-3jt,0
3022,38,L,1-3jt,1
3023,59,P,1-3jt,3
3024,25,L,1-3jt,0
3025,48,P,1-3jt,4
3026,51,L,1-3jt,6
3027,27,L,1-3jt,5
3028,54,P,1-3jt,6
3029,34,P,1-3jt,1
3030,54,P,1-3jt,4
3031,18,P,1-3jt,4
3032,60,L,1-3jt,6
3033,46,L,1-3jt,0
3034,40,L,1-3jt,0
3035,21,L,1-3jt,1
3036,55,P,1-3jt,0
3037,58,L,1-3jt,6
3038,22,L,1-3jt,3
3039,33,P,1-3jt,4
3040,21,P,1-3jt,2
3041,35,L,1-3jt,6
3042,21,P,1-3jt,3
3043,32,L,1-3jt,1
3044,56,L,1-3jt,2
3045,20,L,1-3jt,2
3046,37,P,1-3jt,2
3047,32,L,1-3jt,2
3048,36,P,1-3jt,4
3049,27,L,1-3jt,3
3050,25,L,1-3jt,5
3051,35,L,1-3jt,2
3052,31,P,1-3jt,2
3053,31,L,1-3jt,5
3054,33,L,1-3jt,3
3055,19,L,1-3jt,4
3056,35,L,1-3jt,3
3057,36,P,1-3jt,0
3058,34,P,1-3jt,3
3059,52,L,1-3jt,3
3060,29,P,1-3jt,5
3061,32,L,1-3jt,6
3062,29,P,1-3jt,5
3063,30,L,1-3jt,4
3064,40,P,1-3jt,2
3065,41,L,1-3jt,3
3066,22,L,1-3jt,3
3067,30,L,1-3jt,2
3068,22,P,1-3jt,2
3069,54,P,1-3jt,3
3070,24,L,1-3jt,5
3071,40,L,1-3jt,0
3072,19,L,1-3jt,0
3073,60,L,1-3jt,5
3074,22,L,1-3jt,2
3075,51,P,1-3jt,1
3076,38,P,1-3jt,0
3077,50,L,1-3jt,2
3078,43,L,1-3jt,2
3079,32,L,1-3jt,2
3080,27,P,1-3jt,1
3081,35,P,1-3jt,2
3082,60,P,1-3jt,5
3083,25,L,1-3jt,0
3084,53,L,1-3jt,6
3085,28,P,1-3jt,1
3086,45,L,1-3jt,0
3087,22,L,1-3jt,6
3088,37,L,1-3jt,0
3089,41,L,1-3jt,2
3090,43,P,1-3jt,3
3091,20,P,1-3jt,2
3092,34,P,1-3jt,1
3093,55,L,1-3jt,3
3094,17,P,1-3jt,1
3095,60,L,1-3jt,1
3096,43,P,1-3jt,3
3097,33,L,1-3jt,5
3098,54,P,1-3jt,4
3099,30,L,1-3jt,4
3100,44,L,1-3jt,1
3101,56,L,1-3jt,3
3102,33,L,1-3jt,4
3103,34,P,1-3jt,1
3104,60,P,1-3jt,0
3105,34,P,1-3jt,3
3106,53,P,1-3jt,6
3107,19,L,1-3jt,6
3108,35,P,1-3jt,0
3109,37,L,1-3jt,5
3110,23,L,1-3jt,1
3111,25,L,1-3jt,2
3112,47,P,1-3jt,0
3113,25,P,1-3jt,4
3114,31,P,1-3jt,6
3115,54,L,1-3jt,6
3116,59,P,1-3jt,1
3117,35,L,1-3jt,1
3118,36,L,1-3jt,5
3119,50,L,1-3jt,5
3120,19,L,1-3jt,0
3121,43,P,1-3jt,0
3122,41,P,1-3jt,5
3123,25,P,1-3jt,1
3124,39,L,1-3jt,6
3125,52,P,1-3jt,3
3126,51,P,1-3jt,0
3127,38,P,1-3jt,0
3128,50,L,1-3jt,5
3129,39,P,1-3jt,1
3130,38,L,1-3jt,3
3131,41,P,1-3jt,1
3132,42,L,1-3jt,4
3133,57,L,1-3jt,5
3134,35,L,1-3jt,0
3135,48,P,1-3jt,5
3136,29,P,1-3jt,3
3137,20,L,1-3jt,2
3138,42,P,1-3jt,3
3139,48,P,1-3jt,5
3140,48,P,1-3jt,0
3141,44,L,1-3jt,2
3142,29,P,1-3jt,3
3143,30,P,1-3jt,2
3144,42,P,1-3jt,2
3145,49,L,1-3jt,0
3146,49,P,1-3jt,3
3147,25,P,1-3jt,4
3148,58,L,1-3jt,6
3149,35,P,1-3jt,4
3150,46,P,1-3jt,0
3151,44,P,1-3jt,1
3152,28,L,1-3jt,0
3153,23,P,1-3jt,6
3154,52,L,1-3jt,4
3155,60,L,1-3jt,0
3156,29,L,1-3jt,6
3157,59,L,1-3jt,0
3158,29,P,1-3jt,2
3159,53,L,1-3jt,6
3160,22,L,1-3jt,4
3161,58,P,1-3jt,5
3162,56,P,1-3jt,4
3163,41,L,1-3jt,5
3164,27,L,1-3jt,1
3165,39,L,1-3jt,4
3166,33,P,1-3jt,0
3167,30,P,1-3jt,1
3168,36,L,1-3jt,4
3169,38,L,1-3jt,4
3170,52,P,1-3jt,3
3171,47,P,1-3jt,5
3172,38,L,1-3jt,6
3173,40,P,1-3jt,0
3174,40,P,1-3jt,1
3175,42,L,1-3jt,0
3176,53,L,1-3jt,1
3177,40,P,1-3jt,0
3178,17,L,1-3jt,4
3179,20,P,1-3jt,4
3180,23,P,1-3jt,2
3181,35,P,1-3jt,1
3182,21,L,1-3jt,2
3183,58,P,1-3jt,3
3184,29,P,1-3jt,2
3185,34,L,1-3jt,1
3186,52,P,1-3jt,0
3187,39,P,1-3jt,6
3188,41,P,1-3jt,3
3189,44,L,1-3jt,6
3190,22,L,1-3jt,0
3191,42,P,1-3jt,5
3192,27,L,1-3jt,2
3193,32,L,1-3jt,4
3194,27,L,1-3jt,3
3195,34,L,1-3jt,1
3196,35,P,1-3jt,1
3197,54,P,1-3jt,1
3198,17,P,1-3jt,0
3199,56,L,1-3jt,0
3200,49,L,1-3jt,1
3201,25,P,1-3jt,3
3202,17,P,1-3jt,5
3203,19,L,1-3jt,6
3204,59,L,1-3jt,6
3205,26,P,1-3jt,3
3206,53,P,1-3jt,0
3207,46,P,1-3jt,6
3208,45,P,1-3jt,4
3209,35,L,1-3jt,6
3210,25,L,1-3jt,6
3211,25,P,1-3jt,0
3212,26,L,1-3jt,0
3213,19,P,1-3jt,0
3214,48,P,1-3jt,3
3215,31,P,1-3jt,1
3216,19,L,1-3jt,6
3217,48,P,1-3jt,2
3218,54,L,1-3jt,6
3219,53,L,1-3jt,6
3220,27,P,1-3jt,2
3221,58,P,1-3jt,5
3222,25,L,1-3jt,2
3223,45,P,1-3jt,6
3224,39,L,1-3jt,1
3225,49,L,1-3jt,6
3226,18,L,1-3jt,6
3227,28,L,1-3jt,1
3228,35,L,1-3jt,6
3229,48,L,1-3jt,5
3230,41,P,1-3jt,4
3231,51,P,1-3jt,6
3232,39,P,1-3jt,2
3233,47,P,1-3jt,4
3234,44,P,1-3jt,5
3235,41,L,1-3jt,3
3236,37,P,1-3jt,2
3237,29,P,1-3jt,0
3238,29,P,1-3jt,4
3239,27,P,1-3jt,3
3240,52,P,1-3jt,3
3241,52,L,1-3jt,6
3242,22,L,1-3jt,2
3243,22,P,1-3jt,4
3244,47,P,1-3jt,0
3245,34,L,1-3jt,5
3246,29,P,1-3jt,6
3247,48,L,1-3jt,6
3248,33,P,1-3jt,3
3249,48,L,1-3jt,2
3250,56,L,1-3jt,0
3251,56,L,1-3jt,5
3252,52,L,1-3jt,0
3253,24,P,1-3jt,2
3254,53,P,1-3jt,0
3255,43,P,1-3jt,5
3256,19,L,1-3jt,4
3257,59,P,1-3jt,3
3258,35,L,1-3jt,1
3259,40,L,1-3jt,5
3260,45,P,1-3jt,6
3261,30,L,1-3jt,1
3262,44,L,1-3jt,4
3263,48,L,1-3jt,3
3264,21,P,1-3jt,6
3265,46,L,1-3jt,6
3266,18,L,1-3jt,2
3267,39,L,1-3jt,3
3268,21,L,1-3jt,3
3269,22,L,1-3jt,1
3270,17,L,1-3jt,4
3271,22,L,1-3jt,6
3272,48,L,1-3jt,5
3273,60,L,1-3jt,0
3274,20,L,1-3jt,0
3275,45,L,1-3jt,0
3276,40,P,1-3jt,3
3277,35,P,1-3jt,5
3278,36,L,1-3jt,3
3279,50,P,1-3jt,2
3280,35,L,1-3jt,4
3281,23,L,1-3jt,2
3282,50,L,1-3jt,3
3283,35,L,1-3jt,6
3284,17,L,1-3jt,2
3285,45,P,1-3jt,2
3286,56,P,1-3jt,5
3287,21,P,1-3jt,4
3288,22,L,1-3jt,1
3289,59,P,1-3jt,3
3290,28,L,1-3jt,2
3291,29,P,1-3jt,5
3292,45,P,1-3jt,2
3293,27,P,1-3jt,4
3294,52,P,1-3jt,0
3295,27,L,1-3jt,3
3296,32,P,1-3jt,4
3297,23,P,1-3jt,4
3298,33,L,1-3jt,1
3299,60,L,1-3jt,1
3300,26,P,1-3jt,3
3301,30,L,1-3jt,1
3302,30,L,1-3jt,3
3303,57,L,1-3jt,2
3304,27,P,1-3jt,3
3305,37,L,1-3jt,3
3306,45,L,1-3jt,2
3307,22,P,1-3jt,0
3308,46,P,1-3jt,5
3309,22,P,1-3jt,0
3310,52,L,1-3jt,2
3311,28,L,1-3jt,0
3312,49,P,1-3jt,0
3313,25,L,1-3jt,6
3314,49,L,1-3jt,0
3315,56,L,1-3jt,6
3316,60,L,1-3jt,5
3317,26,P,1-3jt,0
3318,33,L,1-3jt,2
3319,39,P,1-3jt,2
3320,34,L,1-3jt,3
3321,29,P,1-3jt,5
3322,27,P,1-3jt,2
3323,29,P,1-3jt,6
3324,37,L,1-3jt,6
3325,47,L,1-3jt,5
3326,17,P,1-3jt,4
3327,57,P,1-3jt,3
3328,40,P,1-3jt,5
3329,59,P,1-3jt,0
3330,39,L,1-3jt,0
3331,44,L,1-3jt,1
3332,57,P,1-3jt,1
3333,28,L,1-3jt,0
3334,55,L,1-3jt,0
3335,17,P,1-3jt,3
3336,28,P,1-3jt,4
3337,24,L,1-3jt,6
3338,39,P,1-3jt,6
3339,40,L,1-3jt,1
3340,58,L,1-3jt,6
3341,20,P,1-3jt,6
3342,18,L,1-3jt,5
3343,37,L,1-3jt,0
3344,44,P,1-3jt,0
3345,53,L,1-3jt,4
3346,35,L,1-3jt,5
3347,54,L,1-3jt,1
3348,54,P,1-3jt,6
3349,31,L,1-3jt,4
3350,42,P,1-3jt,0
3351,34,L,1-3jt,0
3352,49,L,1-3jt,0
3353,47,L,1-3jt,3
3354,17,P,1-3jt,4
3355,31,L,1-3jt,1
3356,43,L,1-3jt,6
3357,20,L,1-3jt,5
3358,35,L,1-3jt,0
3359,44,P,1-3jt,3
3360,44,P,1-3jt,4
3361,45,L,1-3jt,1
3362,30,L,1-3jt,5
3363,46,L,1-3jt,3
3364,39,L,1-3jt,5
3365,53,P,1-3jt,3
3366,43,P,1-3jt,0
3367,37,P,1-3jt,2
3368,29,P,1-3jt,2
3369,42,P,1-3jt,5
3370,25,P,1-3jt,4
3371,27,P,1-3jt,5
3372,36,L,1-3jt,6
3373,26,L,1-3jt,3
3374,18,L,1-3jt,4
3375,25,P,1-3jt,1
3376,51,P,1-3jt,4
3377,44,P,1-3jt,3
3378,42,L,1-3jt,2
3379,41,P,1-3jt,4
3380,53,P,1-3jt,0
3381,41,P,1-3jt,4
3382,41,L,1-3jt,4
3383,45,P,1-3jt,4
3384,24,L,1-3jt,6
3385,56,P,1-3jt,0
3386,43,P,1-3jt,5
3387,42,L,1-3jt,5
3388,57,L,1-3jt,1
3389,54,P,1-3jt,6
3390,32,L,1-3jt,4
3391,39,P,1-3jt,3
3392,31,L,1-3jt,0
3393,48,L,1-3jt,2
3394,40,L,1-3jt,2
3395,28,P,1-3jt,6
3396,49,L,1-3jt,6
3397,20,L,1-3jt,4
3398,49,L,1-3jt,2
3399,17,L,1-3jt,0
3400,17,L,1-3jt,5
3401,17,L,1-3jt,2
3402,39,L,1-3jt,6
3403,38,P,1-3jt,2
3404,32,L,1-3jt,0
3405,57,L,1-3jt,2
3406,20,L,1-3jt,4
3407,38,L,1-3jt,1
3408,26,P,1-3jt,4
3409,40,P,1-3jt,4
3410,31,P,1-3jt,1
3411,53,P,1-3jt,1
3412,41,P,1-3jt,4
3413,53,P,1-3jt,1
3414,37,P,1-3jt,1
3415,23,P,1-3jt,0
3416,57,L,1-3jt,3
3417,48,L,1-3jt,0
3418,56,P,1-3jt,2
3419,31,P,1-3jt,4
3420,49,L,1-3jt,0
3421,21,P,1-3jt,6
3422,55,L,1-3jt,4
3423,49,L,1-3jt,1
3424,47,P,1-3jt,1
3425,45,L,1-3jt,4
3426,19,P,1-3jt,2
3427,34,L,1-3jt,1
3428,36,P,1-3jt,5
3429,29,L,1-3jt,0
3430,41,P,1-3jt,4
3431,30,L,1-3jt,5
3432,40,L,1-3jt,3
3433,46,L,1-3jt,3
3434,53,P,1-3jt,3
3435,42,P,1-3jt,2
3436,38,L,1-3jt,6
3437,48,P,1-3jt,1
3438,45,L,1-3jt,3
3439,22,L,1-3jt,1
3440,26,L,1-3jt,4
3441,48,P,1-3jt,1
3442,33,P,1-3jt,2
3443,37,L,1-3jt,2
3444,23,L,1-3jt,2
3445,60,L,1-3jt,0
3446,42,P,1-3jt,3
3447,29,L,1-3jt,6
3448,45,L,1-3jt,1
3449,24,L,1-3jt,2
3450,18,L,1-3jt,4
3451,43,P,1-3jt,0
3452,35,L,1-3jt,4
3453,20,P,1-3jt,2
3454,59,L,1-3jt,4
3455,20,L,1-3jt,3
3456,18,P,1-3jt,5
3457,24,L,1-3jt,4
3458,50,L,1-3jt,1
3459,25,L,1-3jt,3
3460,59,L,1-3jt,0
3461,36,P,1-3jt,0
3462,54,L,1-3jt,5
3463,35,L,1-3jt,4
3464,23,L,1-3jt,0
3465,26,L,1-3jt,3
3466,30,P,1-3jt,0
3467,50,L,1-3jt,4
3468,41,P,1-3jt,2
3469,57,P,1-3jt,6
3470,22,L,1-3jt,5
3471,21,P,1-3jt,1
3472,43,L,1-3jt,5
3473,56,L,1-3jt,6
3474,53,L,1-3jt,3
3475,31,L,1-3jt,1
3476,42,P,1-3jt,1
3477,35,L,1-3jt,2
3478,49,L,1-3jt,2
3479,50,P,1-3jt,4
3480,27,L,1-3jt,1
3481,39,P,1-3jt,2
3482,31,P,1-3jt,2
3483,55,L,1-3jt,1
3484,31,L,1-3jt,6
3485,43,P,1-3jt,1
3486,48,P,1-3jt,1
3487,42,L,1-3jt,4
3488,22,P,1-3jt,2
3489,53,L,1-3jt,6
3490,26,P,1-3jt,0
3491,40,P,1-3jt,2
3492,52,L,1-3jt,6
3493,29,L,1-3jt,4
3494,31,L,1-3jt,6
3495,52,L,1-3jt,0
3496,18,L,1-3jt,1
3497,48,P,1-3jt,6
3498,25,L,1-3jt,1
3499,35,P,1-3jt,6
3500,19,L,1-3jt,3
3501,26,P,1-3jt,0
3502,24,P,1-3jt,4
3503,53,L,1-3jt,6
3504,17,P,1-3jt,2
3505,42,P,1-3jt,1
3506,58,P,1-3jt,1
3507,44,L,1-3jt,5
3508,22,L,1-3jt,2
3509,32,P,1-3jt,3
3510,38,P,1-3jt,5
3511,25,L,1-3jt,0
3512,25,P,1-3jt,2
3513,54,L,1-3jt,3
3514,40,L,1-3jt,3
3515,31,P,1-3jt,6
3516,18,L,1-3jt,2
3517,43,P,1-3jt,3
3518,40,L,1-3jt,1
3519,51,L,1-3jt,5
3520,54,P,1-3jt,5
3521,43,L,1-3jt,1
3522,56,P,1-3jt,6
3523,36,P,1-3jt,2
3524,19,P,1-3jt,6
3525,51,P,1-3jt,2
3526,57,L,1-3jt,0
3527,35,L,1-3jt,2
3528,22,P,1-3jt,0
3529,50,L,1-3jt,5
3530,50,L,1-3jt,0
3531,60,P,1-3jt,1
3532,47,P,1-3jt,4
3533,29,P,1-3jt,4
3534,57,L,1-3jt,4
3535,37,P,1-3jt,1
3536,30,P,1-3jt,5
3537,37,L,1-3jt,0
3538,42,P,1-3jt,5
3539,35,P,1-3jt,3
3540,29,L,1-3jt,4
3541,45,L,1-3jt,0
3542,45,P,1-3jt,4
3543,53,P,1-3jt,2
3544,35,L,1-3jt,6
3545,54,L,1-3jt,1
3546,47,L,1-3jt,0
3547,28,P,1-3jt,5
3548,57,L,1-3jt,0
3549,26,P,1-3jt,3
3550,51,L,1-3jt,4
3551,39,P,1-3jt,6
3552,17,L,1-3jt,1
3553,57,P,1-3jt,2
3554,36,L,1-3jt,2
3555,48,L,1-3jt,2
3556,43,L,1-3jt,4
3557,37,P,1-3jt,0
3558,52,L,1-3jt,6
3559,58,L,1-3jt,0
3560,30,L,1-3jt,6
3561,30,P,1-3jt,4
3562,36,P,1-3jt,5
3563,43,L,1-3jt,2
3564,53,L,1-3jt,6
3565,41,P,1-3jt,4
3566,26,P,1-3jt,3
3567,26,L,1-3jt,5
3568,46,P,1-3jt,5
3569,56,L,1-3jt,5
3570,57,P,1-3jt,0
3571,33,L,1-3jt,5
3572,17,P,1-3jt,5
3573,25,L,1-3jt,1
3574,60,P,1-3jt,5
3575,59,P,1-3jt,3
3576,39,P,1-3jt,3
3577,27,P,1-3jt,6
3578,25,P,1-3jt,5
3579,40,P,1-3jt,5
3580,18,L,1-3jt,1
3581,24,P,1-3jt,4
3582,27,P,1-3jt,4
3583,40,L,1-3jt,2
3584,38,L,1-3jt,2
3585,46,P,1-3jt,0
3586,41,P,1-3jt,1
3587,59,P,1-3jt,4
3588,59,L,1-3jt,6
3589,31,P,1-3jt,0
3590,52,L,1-3jt,4
3591,40,P,1-3jt,6
3592,41,L,1-3jt,6
3593,37,L,1-3jt,4
3594,49,P,1-3jt,3
3595,26,P,1-3jt,5
3596,44,L,1-3jt,5
3597,28,L,1-3jt,6
3598,32,L,1-3jt,5
3599,43,P,1-3jt,4
3600,28,L,1-3jt,2
3601,60,L,1-3jt,3
3602,50,P,1-3jt,6
3603,41,L,1-3jt,2
3604,28,L,1-3jt,4
3605,17,L,1-3jt,4
3606,36,P,1-3jt,2
3607,17,L,1-3jt,4
3608,38,P,1-3jt,4
3609,35,P,1-3jt,5
3610,59,L,1-3jt,5
3611,50,L,1-3jt,5
3612,37,L,1-3jt,2
3613,58,P,1-3jt,5
3614,59,P,1-3jt,3
3615,23,L,1-3jt,5
3616,40,P,1-3jt,2
3617,37,L,1-3jt,4
3618,37,P,1-3jt,3
3619,37,P,1-3jt,3
3620,53,P,1-3jt,5
3621,17,P,1-3jt,3
3622,20,L,1-3jt,1
3623,56,P,1-3jt,6
3624,55,P,1-3jt,5
3625,32,P,1-3jt,0
3626,35,L,1-3jt,1
3627,47,P,1-3jt,0
3628,30,P,1-3jt,2
3629,38,L,1-3jt,6
3630,25,L,1-3jt,5
3631,28,L,1-3jt,1
3632,41,P,1-3jt,5
3633,46,P,1-3jt,1
3634,39,P,1-3jt,6
3635,59,P,1-3jt,3
3636,21,L,1-3jt,1
3637,59,P,1-3jt,6
3638,45,L,1-3jt,3
3639,60,L,1-3jt,2
3640,21,P,1-3jt,5
3641,38,L,1-3jt,1
3642,38,P,1-3jt,1
3643,22,P,1-3jt,2
3644,44,P,1-3jt,0
3645,25,P,1-3jt,5
3646,25,L,1-3jt,4
3647,59,P,1-3jt,4
3648,56,P,1-3jt,1
3649,51,L,1-3jt,2
3650,28,L,1-3jt,0
3651,17,L,1-3jt,1
3652,40,L,1-3jt,5
3653,60,P,1-3jt,1
3654,56,L,1-3jt,4
3655,23,L,1-3jt,5
3656,43,L,1-3jt,5
3657,47,P,1-3jt,6
3658,33,P,1-3jt,4
3659,56,P,1-3jt,4
3660,34,L,1-3jt,4
3661,54,L,1-3jt,5
3662,25,L,1-3jt,3
3663,30,L,1-3jt,6
3664,18,P,1-3jt,0
3665,35,P,1-3jt,2
3666,33,P,1-3jt,5
3667,60,L,1-3jt,5
3668,20,L,1-3jt,1
3669,38,P,1-3jt,6
3670,55,P,1-3jt,2
3671,53,P,1-3jt,5
3672,36,L,1-3jt,2
3673,20,P,1-3jt,1
3674,33,P,1-3jt,3
3675,53,L,1-3jt,4
3676,50,L,1-3jt,6
3677,49,P,1-3jt,6
3678,32,P,1-3jt,4
3679,55,L,1-3jt,0
3680,29,L,1-3jt,0
3681,52,L,1-3jt,6
3682,49,P,1-3jt,3
3683,53,L,1-3jt,5
3684,30,P,1-3jt,3
3685,40,P,1-3jt,3
3686,49,P,1-3jt,3
3687,46,L,1-3jt,1
3688,29,P,1-3jt,2
3689,49,P,1-3jt,2
3690,26,L,1-3jt,0
3691,58,L,1-3jt,5
3692,37,L,1-3jt,4
3693,21,L,1-3jt,0
3694,40,L,1-3jt,4
3695,37,L,1-3jt,6
3696,21,P,1-3jt,0
3697,55,P,1-3jt,3
3698,46,P,1-3jt,6
3699,29,L,1-3jt,5
3700,20,P,1-3jt,5
3701,31,L,1-3jt,5
3702,41,P,1-3jt,1
3703,35,P,1-3jt,5
3704,54,L,1-3jt,5
3705,46,P,1-3jt,4
3706,32,L,1-3jt,3
3707,55,L,1-3jt,6
3708,38,L,1-3jt,6
3709,42,L,1-3jt,0
3710,31,P,1-3jt,5
3711,24,L,1-3jt,0
3712,17,L,1-3jt,5
3713,50,P,1-3jt,0
3714,38,L,1-3jt,3
3715,32,L,1-3jt,6
3716,24,P,1-3jt,5
3717,27,P,1-3jt,3
3718,33,L,1-3jt,4
3719,56,L,1-3jt,1
3720,20,L,1-3jt,1
3721,49,L,1-3jt,5
3722,27,P,1-3jt,5
3723,21,P,1-3jt,0
3724,21,L,1-3jt,2
3725,32,L,1-3jt,5
3726,39,P,1-3jt,4
3727,43,L,1-3jt,0
3728,36,L,1-3jt,2
3729,22,P,1-3jt,6
3730,53,L,1-3jt,0
3731,31,P,1-3jt,6
3732,43,P,1-3jt,6
3733,52,P,1-3jt,6
3734,51,L,1-3jt,4
3735,55,P,1-3jt,3
3736,28,L,1-3jt,6
3737,52,L,1-3jt,2
3738,31,L,1-3jt,0
3739,29,L,1-3jt,6
3740,39,P,1-3jt,5
3741,56,L,1-3jt,0
3742,58,L,1-3jt,6
3743,26,L,1-3jt,4
3744,46,L,1-3jt,1
3745,21,P,1-3jt,1
3746,58,L,1-3jt,4
3747,58,P,1-3jt,6
3748,34,L,1-3jt,3
3749,18,P,1-3jt,2
3750,20,P,1-3jt,6
3751,46,L,1-3jt,0
3752,29,L,1-3jt,6
3753,48,P,1-3jt,4
3754,39,L,1-3jt,4
3755,43,L,1-3jt,1
3756,53,P,1-3jt,5
3757,19,P,1-3jt,6
3758,45,L,1-3jt,5
3759,52,L,1-3jt,2
3760,45,L,1-3jt,2
3761,53,P,1-3jt,1
3762,29,P,1-3jt,1
3763,42,L,1-3jt,4
3764,44,P,1-3jt,1
3765,28,L,1-3jt,1
3766,36,L,1-3jt,3
3767,60,P,1-3jt,5
3768,36,L,1-3jt,2
3769,55,L,1-3jt,6
3770,38,P,1-3jt,3
3771,24,L,1-3jt,0
3772,42,L,1-3jt,0
3773,47,L,1-3jt,5
3774,22,L,1-3jt,2
3775,42,L,1-3jt,6
3776,42,P,1-3jt,3
3777,22,P,1-3jt,0
3778,28,L,1-3jt,2
3779,53,L,1-3jt,6
3780,54,P,1-3jt,5
3781,46,P,1-3jt,6
3782,52,P,1-3jt,5
3783,30,P,1-3jt,1
3784,20,L,1-3jt,1
3785,45,L,1-3jt,5
3786,56,P,1-3jt,0
3787,33,L,1-3jt,3
3788,28,P,1-3jt,6
3789,22,L,1-3jt,6
